45,00,0050,49a0,0000,40,11,a772,82d0f6aa,08080808,a29d0035003c89d829d901000001000000000001023639013102343902363507696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,004c,ff6c,4000,40,11,4847,82d0f6aa,82d0f6a1,b05d007b0038f3362300062000000000000000000000000000000000000000000000000000000000000000000000000024fd5c4e64e806a8, 7017
45,00,0028,0000,4000,40,06,fdef,82d0f6aa,cf5af40a,0e697153000000002fe1a919501400001a390000, 7017
45,20,0028,0000,4000,40,06,07a8,82d0f6aa,2531945c,231d9d3e00000000598d9d8b50140000c5530000, 7017
45,00,0028,0000,4000,40,06,8f60,82d0f6aa,a75e8a96,2710b6d000000000e7e41e135014000020880000, 7017
45,00,0054,cad8,0000,40,11,2636,82d0f6aa,08080808,82e30035004089dcb5a20100000100000000000103313530033133380239340331363707696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,da96,82d0f6aa,86d15fed,26d75b1800000000b3b5bb1e501400005ed30000, 7017
45,00,0028,0000,4000,40,06,d2a5,82d0f6aa,2d8ec121,0caaa06400000000da0ed77250140000e9150000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,372c,82d0f6aa,2d4f5cda,1e5b860f0000000097db49d05014000026160000, 7017
45,00,0052,6a31,0000,40,11,86df,82d0f6aa,08080808,d1f80035003e89da8663010000010000000000010332313802393202373902343507696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,29ec,82d0f6aa,cc4ccb1c,1036d6f800000000cc6f8fd8501400005b750000, 7017
45,c0,0048,9f18,0000,40,01,0cb8,82d0f6aa,d1268383,030dcb36000000004500002c4c7b00006806382cd126838382d0f6aa7015004f1c1049a3000000006002a4894f600000020405b4, 7017
45,00,0130,cca1,4000,40,11,7a2e,82d0f6aa,82d0f6a1,00440043011cf41a010106000a019e540001000082d0f6aa000000000000000000000000bc241104584500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033d0701bc241104584537110102060c0f1a1c79032128292a77f9fc113902ffffff, 7017
45,00,004a,6bee,0000,40,11,852a,82d0f6aa,08080808,be200035003689d27416010000010000000000010d6665646f726170726f6a656374036f7267000001000100002905c0000000000000, 7017
45,00,003c,af12,4000,40,06,853c,82d0f6aa,55ec3706,83ee005046275c4300000000a002faf0069c0000020405b40402080a86f671ca0000000001030307, 7017
45,00,0034,af13,4000,40,06,8543,82d0f6aa,55ec3706,83ee005046275c443871d284801001f6069400000101080a86f6720d531c479a, 7017
45,00,0091,af14,4000,40,06,84e5,82d0f6aa,55ec3706,83ee005046275c443871d284801801f606f100000101080a86f6720d531c479a474554202f7374617469632f686f7473706f742e74787420485454502f312e310d0a486f73743a206665646f726170726f6a6563742e6f72670d0a4163636570743a202a2f2a0d0a436f6e6e656374696f6e3a20636c6f73650d0a0d0a, 7017
45,00,0034,af15,4000,40,06,8541,82d0f6aa,55ec3706,83ee005046275ca13871d422801001f5069400000101080a86f67251531c47de, 7017
45,00,0034,af16,4000,40,06,8540,82d0f6aa,55ec3706,83ee005046275ca13871d423801101f5069400000101080a86f67251531c47de, 7017
45,00,004c,dbe5,4000,40,11,6bce,82d0f6aa,82d0f6a1,8354007b0038f33623000620000000000000000000000000000000000000000000000000000000000000000000000000d71ae2f7d4c73971, 7017
45,60,0028,0000,4000,40,06,87f9,82d0f6aa,a2d89623,26b5c372000000006286ca6e50140000e63c0000, 7017
45,00,0054,00e0,0000,40,11,f02e,82d0f6aa,08080808,ca630035004089dc6d4e0100000100000000000102333503313530033231360331363207696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,00a7,82d0f6aa,4e80722e,170cb1d8000000001d356d875014000022060000, 7017
45,60,0028,0000,4000,40,06,d41f,82d0f6aa,cdd21f03,05f1d2d70000000087ee0f2550140000d9a30000, 7017
45,00,0052,7fd9,0000,40,11,7137,82d0f6aa,08080808,d9c00035003e89da75e6010000010000000000010133023331033231300332303507696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,d024,82d0f6aa,cea82288,0a365610000000002b91932c5014000026210000, 7017
45,00,0054,30f6,0000,40,11,c018,82d0f6aa,08080808,dbdf0035004089dcd1960100000100000000000103313336023334033136380332303607696e2d61646472046172706100000c000100002905c0000000000000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,b2e9,82d0f6aa,a45c6a0f,083b665800000000d4b1c15b5014000023490000, 7017
45,00,0028,0000,4000,40,06,29ec,82d0f6aa,cc4ccb1c,0439993a00000000d01e63cd50140000cd8c0000, 7017
45,00,0028,0000,4000,40,06,a962,82d0f6aa,14a30350,0801c0d3000000008edbd2d650140000f3db0000, 7017
45,00,0051,b52e,0000,40,11,3be3,82d0f6aa,08080808,e48e0035003d89d9d5dd0100000100000000000102383001330331363302323007696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,004c,bde1,4000,40,11,8a52,82d0f6aa,82d0f621,8f05007b0038f2b623000720000000000000000000000000000000000000000000000000000000000000000000000000577384beee139f89, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,40,0028,0000,4000,40,06,cc88,82d0f6aa,c2b431d8,0646dde600000000ba96cf3950140000d3cb0000, 7017
45,c0,0058,a16c,0000,40,01,e044,82d0f6aa,4f7f2f3a,030df555000000004500003c43a640002f060fe24f7f2f3a82d0f6aaeb6600179438c54000000000a00216d061d80000020405500402080a0bac86e60000000001030305, 7017
45,00,0052,a2d0,0000,40,11,4e40,82d0f6aa,08080808,e8450035003e89da8046010000010000000000010235380234370331323702373907696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,c0,0050,8437,0000,40,01,8a00,82d0f6aa,a2135027,030d68cf00000000450000343f9500002f06e079a213502782d0f6aac508035c9b70f09f000000008002ffffaee50000020405b40103030801010402, 7017
45,c0,0050,e82e,0000,40,01,5eb6,82d0f6aa,2531945c,030d30220000000045200034187200002d06422a2531945c82d0f6aae0f60190fe23339b000000008002ffff27f40000020405820103030801010402, 7017
45,40,0028,0000,4000,40,06,cc87,82d0f6aa,c2b431d9,1f05df38000000002b63672050140000b1060000, 7017
45,00,0028,0000,4000,40,06,5060,82d0f6aa,9de6d30e,0016caeb000000006ba4498e50140000452c0000, 7017
45,00,004c,7c95,4000,40,11,cb1e,82d0f6aa,82d0f6a1,9d4c007b0038f33623000620000000000000000000000000000000000000000000000000000000000000000000000000aa07c23a9b2fc2ff, 7017
45,00,0054,92cf,0000,40,11,5e3f,82d0f6aa,08080808,cd090035004089dcebc90100000100000000000102313403323131033233300331353707696e2d61646472046172706100000c000100002905c0000000000000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,c394,82d0f6aa,59f8a3c8,2328b06e0000000016d205f55014000048370000, 7017
45,00,0028,0000,4000,40,06,fdf7,82d0f6aa,cf5af402,2150665800000000b1f97d2750140000bc2e0000, 7017
45,00,0028,0000,4000,40,06,a4aa,82d0f6aa,c4fb57af,0016b90700000000e397b9b750140000c33d0000, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,409b,82d0f6aa,4f7c313e,1740a16f00000000b747aa1a501400009b890000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,60,0028,0000,4000,40,06,e1a6,82d0f6aa,c6eb1863,0fb2ca0f000000001383b89f50140000b1220000, 7017
45,00,0053,dfe3,0000,40,11,112c,82d0f6aa,08080808,96c50035003f89db463001000001000000000001023939023234033233350331393807696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,c0,0044,fe09,0000,40,01,6a4c,82d0f6aa,cc4ccbdb,030d0eb10000000045000028d4310000ef06e5facc4ccbdb82d0f6aa82590053ef06ce15000000005002ffff5e760000, 7017
45,00,0028,0000,4000,40,06,aaf4,82d0f6aa,4017d649,21f0665800000000edf89b08501400000eab0000, 7017
45,00,004c,8d7d,4000,40,11,bab6,82d0f6aa,82d0f621,8aaa007b0038f2b623000720000000000000000000000000000000000000000000000000000000000000000000000000661e173a2d8d2c28, 7017
45,60,0028,0000,4000,40,06,886a,82d0f6aa,a2d895b2,0bc0d2fe000000007147b2b450140000fb0f0000, 7017
45,00,0055,cfd5,0000,40,11,2138,82d0f6aa,08080808,9d750035004189ddb7e9010000010000000000010331373803313439033231360331363207696e2d61646472046172706100000c000100002905c0000000000000, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,46f9,82d0f6aa,398140db,0da7ddd2000000000681d67950140000f3840000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,da96,82d0f6aa,86d15fed,245c6658000000006da02c38501400002b0a0000, 7017
45,00,004c,65fe,4000,40,11,e1b5,82d0f6aa,82d0f6a1,b744007b0038f336230007200000000000000000000000000000000000000000000000000000000000000000000000009f3132d612810ee0, 7017
45,00,004a,1f45,0000,40,11,d1d3,82d0f6aa,08080808,ce510035003689d21efe010000010000000000010d6665646f726170726f6a656374036f726700001c000100002905c0000000000000, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,fde4,82d0f6aa,cf5af415,1dd25f5400000000e687bf39501400004ffd0000, 7017
45,c0,0050,68e6,0000,40,01,7e54,82d0f6aa,c4fb543c,030d8fcc000000004500003447bc00003206ae55c4fb543c82d0f6aad0fa03698874a13c000000008002ffffde480000020405b40103030801010402, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,40,0028,0000,4000,40,06,cc87,82d0f6aa,c2b431d9,21d2df38000000006b94d31a50140000020e0000, 7017
45,00,0028,0000,4000,40,06,29ec,82d0f6aa,cc4ccb1c,04629f1700000000914b4c93501400001d940000, 7017
45,00,0028,0000,4000,40,06,8241,82d0f6aa,1f0e2006,1764d8c2000000000c46ac75501400004e5f0000, 7017
45,00,0028,0000,4000,40,06,fdf7,82d0f6aa,cf5af402,1e666658000000008cf94352501400001dee0000, 7017
45,00,0028,0000,4000,40,06,fdf5,82d0f6aa,cf5af404,0d9766580000000083b09d9050140000ddc50000, 7017
45,00,0052,7e09,0000,40,11,7307,82d0f6aa,08080808,95070035003e89da6826010000010000000000010134033234340239300332303707696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,60,0028,0000,4000,40,06,88a1,82d0f6aa,a2d8957b,1f97dd2b00000000809f576a5014000029350000, 7017
45,00,0055,f5fe,0000,40,11,fb0e,82d0f6aa,08080808,c27a0035004189dd7c0f010000010000000000010331323303313439033231360331363207696e2d61646472046172706100000c000100002905c0000000000000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,004c,76f3,4000,40,11,d140,82d0f6aa,82d0f621,e118007b0038f2b623000720000000000000000000000000000000000000000000000000000000000000000000000000bdcd0d77078b6ba4, 7017
45,00,004a,b9da,0000,40,11,373e,82d0f6aa,08080808,c59d0035003689d2bbd6010000010000000000010d6665646f726170726f6a656374036f7267000001000100002905c0000000000000, 7017
45,00,003c,4ec9,4000,40,06,1504,82d0f6aa,082b5549,948c0050c7a7a1a400000000a002faf0d71d0000020405b40402080a997cb0040000000001030307, 7017
45,00,0034,4eca,4000,40,06,150b,82d0f6aa,082b5549,948c0050c7a7a1a58b2edcd3801001f6d71500000101080a997cb096ed0e7ff5, 7017
45,00,0091,4ecb,4000,40,06,14ad,82d0f6aa,082b5549,948c0050c7a7a1a58b2edcd3801801f6d77200000101080a997cb097ed0e7ff5474554202f7374617469632f686f7473706f742e74787420485454502f312e310d0a486f73743a206665646f726170726f6a6563742e6f72670d0a4163636570743a202a2f2a0d0a436f6e6e656374696f6e3a20636c6f73650d0a0d0a, 7017
45,00,0034,4ecc,4000,40,06,1509,82d0f6aa,082b5549,948c0050c7a7a2028b2ede70801001f5d71500000101080a997cb128ed0e8086, 7017
45,00,0034,4ecd,4000,40,06,1508,82d0f6aa,082b5549,948c0050c7a7a2028b2ede71801101f5d71500000101080a997cb129ed0e8087, 7017
45,00,0028,0000,4000,40,06,37ac,82d0f6aa,340f559a,2189a40a00000000827019dd501400004acb0000, 7017
45,00,0028,0000,4000,40,06,81d4,82d0f6aa,c1a37ddd,1f4fadbf000000007f01b13350140000f9900000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,60,0028,0000,4000,40,06,a8b9,82d0f6aa,93b98482,24f6c02f00000000f3bb03515014000041e70000, 7017
45,00,0055,0c67,0000,40,11,e4a6,82d0f6aa,08080808,8bf90035004189dd5e2b010000010000000000010331333003313332033138350331343707696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,14a1,82d0f6aa,505e5c56,07eaa73700000000f20f0e9050140000d9df0000, 7017
45,00,0051,7f6c,0000,40,11,71a5,82d0f6aa,08080808,8d2a0035003d89d99cfa0100000100000000000102383602393202393402383007696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,20,0028,0000,4000,40,06,07a8,82d0f6aa,2531945c,1f56cb9f00000000c70235bb5014000095140000, 7017
45,00,0028,0000,4000,40,06,b273,82d0f6aa,c4fb49e6,1e6cbc5f00000000043b630450140000e5680000, 7017
45,00,0028,0000,4000,40,06,7c9b,82d0f6aa,b0419478,0758ddab000000004be89a2c5014000026830000, 7017
45,00,004c,ae6c,4000,40,11,9947,82d0f6aa,82d0f6a1,d568007b0038f33623000720000000000000000000000000000000000000000000000000000000000000000000000000d7926b6300a2b36d, 7017
45,00,0028,0000,4000,40,06,da96,82d0f6aa,86d15fed,228a66580000000073a03558501400001dbc0000, 7017
45,00,0028,0000,4000,40,06,cf1a,82d0f6aa,a2135027,0ead812300000000b698a31b501400005a960000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,c0,0050,7c68,0000,40,01,0142,82d0f6aa,9258f06f,030df95c00000000450000348caa0000290608d79258f06f82d0f6aab4f901bbaf2ee5be000000008002ffff272b0000020405b40103030801010402, 7017
45,00,0054,4d0e,0000,40,11,a400,82d0f6aa,08080808,ec800035004089dc113b0100000100000000000103313131033234300238380331343607696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,bb5c,82d0f6aa,403ec5ba,171189c400000000592d5e4050140000d8190000, 7017
45,00,0053,dfd7,0000,40,11,1138,82d0f6aa,08080808,ae520035003f89db03c501000001000000000001033138360331393702363202363407696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,9af8,82d0f6aa,8fc69696,0c27665800000000e224fea950140000bcaa0000, 7017
45,00,0028,0000,4000,40,06,8f6f,82d0f6aa,a75e8a87,11d7952900000000ed4a66525014000009d20000, 7017
45,00,0054,746b,0000,40,11,7ca3,82d0f6aa,08080808,de740035004089dce86d0100000100000000000103313335033133380239340331363707696e2d61646472046172706100000c000100002905c0000000000000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,29ec,82d0f6aa,cc4ccb1c,0c9fdcde000000003ec8fea35014000078020000, 7017
45,60,0028,0000,4000,40,06,88d1,82d0f6aa,a2d8954b,1fbbd45c00000000ca596b8d50140000d4320000, 7017
45,00,0054,84b1,0000,40,11,6c5d,82d0f6aa,08080808,af3c0035004089dcb0fc0100000100000000000102373503313439033231360331363207696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,a4aa,82d0f6aa,c4fb57af,0016d26b000000004e9e075450140000f1360000, 7017
45,00,0028,0000,4000,40,06,cf3a,82d0f6aa,a2135007,08448081000000006821eb2750140000682c0000, 7017
45,00,0028,0000,4000,40,06,1765,82d0f6aa,89b82038,23f7665800000000909227ea5014000049990000, 7017
45,00,0028,0000,4000,40,06,3547,82d0f6aa,4f7c3c92,16dea06f0000000090885d595014000005180000, 7017
45,00,0028,0000,4000,40,06,9f43,82d0f6aa,5c3fc5d2,1e69e320000000007ae6d92d50140000bea50000, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,c0,0044,77e3,0000,40,01,44c8,82d0f6aa,b8698b69,030dba5b0000000045000028d4310000ed063c50b8698b6982d0f6aaa097033ee692d5be000000005002ffff926d0000, 7017
45,00,0055,bc72,0000,40,11,349b,82d0f6aa,08080808,982a0035004189dd0fc2010000010000000000010331303503313339033130350331383407696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,1119,82d0f6aa,b869f7d2,16ad89e4000000009677bb115014000093fe0000, 7017
45,00,0055,0c17,0000,40,11,e4f6,82d0f6aa,08080808,cf0a0035004189dd6f88010000010000000000010332313003323437033130350331383407696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,3b43,82d0f6aa,2fed5625,22a9498c00000000db0b2ec1501400003a410000, 7017
45,00,0052,1e5b,0000,40,11,d2b5,82d0f6aa,08080808,ec590035003e89da8040010000010000000000010233370238360332333702343707696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,29ec,82d0f6aa,cc4ccb1c,0c32bb21000000002aec4de0501400005ecc0000, 7017
45,00,0028,0000,4000,40,06,ca9d,82d0f6aa,a45c525b,14ed715300000000fbb216bb50140000a6ef0000, 7017
45,00,004c,4d3c,4000,40,11,faf7,82d0f6aa,82d0f621,cb19007b0038f2b623000720000000000000000000000000000000000000000000000000000000000000000000000000532f3b0eb1c16b3f, 7017
45,00,0028,0000,4000,40,06,c015,82d0f6aa,7cc68479,1f98ba9c0000000047e2d19c5014000041620000, 7017
45,00,0028,0000,4000,40,06,73ea,82d0f6aa,6766e604,2218b86500000000c943db455014000069e30000, 7017
45,00,0028,0000,4000,40,06,6217,82d0f6aa,907ecebf,15b0ee4c0000000014b9116050140000ad010000, 7017
45,00,0055,b7fe,0000,40,11,390f,82d0f6aa,08080808,c7670035004189dd1113010000010000000000010331393103323036033132360331343407696e2d61646472046172706100000c000100002905c0000000000000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,e609,82d0f6aa,4e998cb2,0ceab80a000000005f52380b50140000feb70000, 7017
45,00,0028,0000,4000,40,06,3942,82d0f6aa,362551ee,0e4bce6c00000000a9810981501400001e880000, 7017
45,00,0028,0000,4000,40,06,29ec,82d0f6aa,cc4ccb1c,0438d8830000000045a6bc1150140000c0780000, 7017
45,c0,0058,d608,0000,40,01,d8d4,82d0f6aa,6f7fe20d,030dc829000000004500003cd42340002e06ad906f7fe20d82d0f6aac2f500172762835000000000a00271703ef40000020405ac0402080a076a57730000000001030306, 7017
45,00,0054,8f4f,0000,40,11,61bf,82d0f6aa,08080808,8a960035004089dc5d5e0100000100000000000102313303323236033132370331313107696e2d61646472046172706100000c000100002905c0000000000000, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,40,0028,0000,4000,40,06,cc88,82d0f6aa,c2b431d8,1919dde6000000009263fe5350140000ba110000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,e53c,82d0f6aa,42849994,2694bc4a00000000d176ea5e50140000bb880000, 7017
45,00,0054,5b11,0000,40,11,95fd,82d0f6aa,08080808,dfad0035004089dc12140100000100000000000103313438033135330331333202363607696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,004c,2448,4000,40,11,236c,82d0f6aa,82d0f6a1,91ef007b0038f336230007200000000000000000000000000000000000000000000000000000000000000000000000002f80d5a16553d580, 7017
45,00,0028,0000,4000,40,06,8bc4,82d0f6aa,8b3baa55,0c5a66580000000046768fc050140000b7db0000, 7017
45,00,0028,0000,4000,40,06,1be9,82d0f6aa,5b8649e6,0dc5c8f7000000000a813b785014000074330000, 7017
45,40,0028,0000,4000,40,06,cc88,82d0f6aa,c2b431d8,189bdde600000000ec070e415014000050fe0000, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,29ec,82d0f6aa,cc4ccb1c,042ebde200000000d5c567cc501400009f490000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
45,00,0028,0000,4000,40,06,be03,82d0f6aa,b99c49b5,1adaa65a000000007d71f49750140000ffc50000, 7017
45,40,0028,0000,4000,40,06,cc88,82d0f6aa,c2b431d8,08d1dde6000000002e2f09a650140000233c0000, 7017
45,60,0028,0000,4000,40,06,a8af,82d0f6aa,93b9848c,1d9cdc0d000000006c53eaab50140000cd660000, 7017
45,00,0055,0398,0000,40,11,ed75,82d0f6aa,08080808,c8720035004189dd1fc3010000010000000000010331343003313332033138350331343707696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,0028,0000,4000,40,06,823f,82d0f6aa,1f0e2008,0f51a1b8000000009d6ff22850140000b69d0000, 7017
45,00,0028,0000,4000,40,06,c9fe,82d0f6aa,3626c130,0f6f9bbb000000008f9148f250140000bb500000, 7017
45,00,0028,0000,4000,40,06,bbfc,82d0f6aa,403ec51a,0bb8ae9900000000fc0d26b75014000053e60000, 7017
45,00,0052,2721,0000,40,11,c9ef,82d0f6aa,08080808,8e5d0035003e89da1880010000010000000000010232360331393702363202363407696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,004a,0050,0000,40,11,f0c8,82d0f6aa,08080808,b8f00035003689d21770010000010000000000010d6665646f726170726f6a656374036f726700001c000100002905c0000000000000, 7017
00,01,0800,0604,0002,bc,24,1104,584582d0,f6aad401,c34c17fc82d0f6a1, 7017
00,01,0800,0604,0001,bc,24,1104,584582d0,f6aa0000,0000000082d0f6a1, 7017
45,00,0028,0000,4000,40,06,9578,82d0f6aa,92be991e,197066580000000018b5b29b50140000bf5f0000, 7017
45,00,0028,0000,4000,40,06,7cf1,82d0f6aa,b0419422,15b3df48000000007ae6e476501400009d980000, 7017
45,c0,0050,ebb0,0000,40,01,26a9,82d0f6aa,1476d9a2,030d64ad0000000045000034d10000002a0658301476d9a282d0f6aac0b302039386c55f000000008002ffffebf30000020405a00103030801010402, 7017
45,00,0054,367a,0000,40,11,ba94,82d0f6aa,08080808,e2ce0035004089dcb52d0100000100000000000103313632033231370331313802323007696e2d61646472046172706100000c000100002905c0000000000000, 7017
45,00,004c,2b9a,4000,40,11,1c9a,82d0f6aa,82d0f621,aa48007b0038f2b623000720000000000000000000000000000000000000000000000000000000000000000000000000c02c1ae3765cdf1e, 7017
